time                            horizontal-angle     elevation-angle
2020-11-10 10:44:18.308         270.000          -0.000 
2020-11-10 10:44:19.308         270.000          -0.000 
2020-11-10 10:44:20.309         270.000          -0.000 
2020-11-10 10:44:21.310         270.000          -0.000 
2020-11-10 10:44:22.310         270.000          -0.000 
2020-11-10 10:44:23.311         270.000          -0.000 
2020-11-10 10:44:24.311         270.000          -0.000 
2020-11-10 10:44:25.312         270.023          -0.000 
2020-11-10 10:44:26.312         273.070          -0.000 
2020-11-10 10:44:27.313         278.947          -0.000 
2020-11-10 10:44:28.314         284.948          -0.000 
2020-11-10 10:44:29.314         290.948          -0.000 
2020-11-10 10:44:30.315         296.793          -0.000 
2020-11-10 10:44:31.316         299.783          -0.000 
2020-11-10 10:44:32.316         300.000          -0.000 
2020-11-10 10:44:33.317         300.000          -0.000 
2020-11-10 10:44:34.317         300.000          -0.000 
2020-11-10 10:44:35.318         300.000          -0.000 
2020-11-10 10:44:36.318         300.000          -0.000 
2020-11-10 10:44:37.319         300.000          -0.000 
2020-11-10 10:44:38.320         300.000          -0.000 
2020-11-10 10:44:39.320         300.000          -0.000 
2020-11-10 10:44:40.321         300.000          -0.000 
2020-11-10 10:44:41.321         300.000          -0.000 
2020-11-10 10:44:42.322         300.000          -0.000 
2020-11-10 10:44:43.323         300.000          -0.000 
2020-11-10 10:44:44.323         300.000          -0.000 
2020-11-10 10:44:45.324         300.000          -0.000 
2020-11-10 10:44:46.325         300.000          -0.000 
2020-11-10 10:44:47.325         300.000          -0.000 
2020-11-10 10:44:48.326         300.000          -0.000 
2020-11-10 10:44:49.326         300.000          -0.000 
2020-11-10 10:44:50.327         300.000          -0.000 
2020-11-10 10:44:51.327         300.000          -0.000 
2020-11-10 10:44:52.328         300.000          -0.000 
2020-11-10 10:44:53.329         300.000          -0.000 
2020-11-10 10:44:54.329         300.000          -0.000 
2020-11-10 10:44:55.330         300.000          -0.000 
2020-11-10 10:44:56.331         300.000          -0.000 
2020-11-10 10:44:57.331         300.000          -0.000 
2020-11-10 10:44:58.332         300.000          -0.000 
2020-11-10 10:44:59.332         300.000          -0.000 
2020-11-10 10:45:00.333         300.000          -0.000 
2020-11-10 10:45:01.334         300.000          -0.000 
2020-11-10 10:45:02.334         300.000          -0.000 
2020-11-10 10:45:03.335         300.000          -0.000 
2020-11-10 10:45:04.335         300.000          -0.000 
2020-11-10 10:45:05.336         300.000          -0.000 
2020-11-10 10:45:06.337         300.000          -0.000 
2020-11-10 10:45:07.337         300.000          -0.000 
2020-11-10 10:45:08.338         300.000          -0.000 
2020-11-10 10:45:09.338         300.000          -0.000 
2020-11-10 10:45:10.339         300.000          -0.000 
2020-11-10 10:45:11.339         300.000          -0.000 
2020-11-10 10:45:12.340         300.000          -0.000 
2020-11-10 10:45:13.341         300.000          -0.000 
2020-11-10 10:45:14.341         300.000          -0.000 
2020-11-10 10:45:15.342         300.000          -0.000 
2020-11-10 10:45:16.342         300.000          -0.000 
2020-11-10 10:45:17.343         300.000          -0.000 
2020-11-10 10:45:18.343         300.000          -0.000 
2020-11-10 10:45:19.344         300.000          -0.000 
2020-11-10 10:45:20.345         300.000          -0.000 
2020-11-10 10:45:21.345         300.000          -0.000 
2020-11-10 10:45:22.346         300.000          -0.000 
2020-11-10 10:45:23.346         300.000          -0.000 
2020-11-10 10:45:24.347         300.000          -0.000 
2020-11-10 10:45:25.347         300.000          -0.000 
2020-11-10 10:45:26.348         300.000          -0.000 
2020-11-10 10:45:27.349         300.000          -0.000 
2020-11-10 10:45:28.349         300.000          -0.000 
2020-11-10 10:45:29.350         300.000          -0.000 
2020-11-10 10:45:30.350         300.000          -0.000 
2020-11-10 10:45:31.351         300.000          -0.000 
2020-11-10 10:45:32.351         300.000          -0.000 
2020-11-10 10:45:33.352         300.000          -0.000 
2020-11-10 10:45:34.352         300.000          -0.000 
2020-11-10 10:45:35.353         300.000          -0.000 
2020-11-10 10:45:36.353         300.000          -0.000 
2020-11-10 10:45:37.354         300.000          -0.000 
2020-11-10 10:45:38.354         300.000          -0.000 
2020-11-10 10:45:39.355         300.000          -0.000 
2020-11-10 10:45:40.356         300.000          -0.000 
2020-11-10 10:45:41.356         300.000          -0.000 
2020-11-10 10:45:42.357         300.000          -0.000 
2020-11-10 10:45:43.357         300.000          -0.000 
2020-11-10 10:45:44.358         300.000          -0.000 
2020-11-10 10:45:45.358         300.000          -0.000 
2020-11-10 10:45:46.359         300.000          -0.000 
2020-11-10 10:45:47.360         300.000          -0.000 
2020-11-10 10:45:48.360         300.000          -0.000 
2020-11-10 10:45:49.361         300.000          -0.000 
2020-11-10 10:45:50.361         300.000          -0.000 
2020-11-10 10:45:51.362         300.000          -0.000 
2020-11-10 10:45:52.363         300.000          -0.000 
2020-11-10 10:45:53.363         300.000          -0.000 
2020-11-10 10:45:54.364         300.000          -0.000 
2020-11-10 10:45:55.365         300.000          -0.000 
2020-11-10 10:45:56.365         300.000          -0.000 
2020-11-10 10:45:57.366         300.000          -0.000 
2020-11-10 10:45:58.367         300.000          -0.000 
2020-11-10 10:45:59.367         300.000          -0.000 
2020-11-10 10:46:00.368         300.000          -0.000 
2020-11-10 10:46:01.368         300.000          -0.000 
2020-11-10 10:46:02.369         300.000          -0.000 
2020-11-10 10:46:03.370         300.000          -0.000 
2020-11-10 10:46:04.370         300.000          -0.000 
2020-11-10 10:46:05.371         300.000          -0.000 
2020-11-10 10:46:06.372         300.000          -0.000 
2020-11-10 10:46:07.372         300.000          -0.000 
2020-11-10 10:46:08.373         300.000          -0.000 
2020-11-10 10:46:09.373         300.000          -0.000 
2020-11-10 10:46:10.374         300.000          -0.000 
2020-11-10 10:46:11.374         300.000          -0.000 
2020-11-10 10:46:12.375         300.000          -0.000 
2020-11-10 10:46:13.375         300.000          -0.000 
2020-11-10 10:46:14.377         300.000          -0.000 
2020-11-10 10:46:15.378         300.000          -0.000 
2020-11-10 10:46:16.378         300.000          -0.000 
2020-11-10 10:46:17.379         300.000          -0.000 
2020-11-10 10:46:18.380         300.000          -0.000 
2020-11-10 10:46:19.380         300.000          -0.000 
2020-11-10 10:46:20.381         300.000          -0.000 
2020-11-10 10:46:21.381         300.000          -0.000 
2020-11-10 10:46:22.382         300.000          -0.000 
2020-11-10 10:46:23.383         300.000          -0.000 
2020-11-10 10:46:24.383         300.000          -0.000 
2020-11-10 10:46:25.384         300.000          -0.000 
2020-11-10 10:46:26.385         300.000          -0.000 
2020-11-10 10:46:27.385         300.000          -0.000 
2020-11-10 10:46:28.386         300.000          -0.000 
2020-11-10 10:46:29.386         300.000          -0.000 
2020-11-10 10:46:30.387         300.000          -0.000 
2020-11-10 10:46:31.387         300.000          -0.000 
2020-11-10 10:46:32.388         300.000          -0.000 
2020-11-10 10:46:33.389         300.000          -0.000 
2020-11-10 10:46:34.389         300.000          -0.000 
2020-11-10 10:46:35.390         300.000          -0.000 
2020-11-10 10:46:36.390         300.000          -0.000 
2020-11-10 10:46:37.391         300.000          -0.000 
2020-11-10 10:46:38.392         300.000          -0.000 
2020-11-10 10:46:39.392         300.000          -0.000 
2020-11-10 10:46:40.393         300.000          -0.000 
2020-11-10 10:46:41.394         300.000          -0.000 
2020-11-10 10:46:42.394         300.000          -0.000 
2020-11-10 10:46:43.395         300.000          -0.000 
2020-11-10 10:46:44.395         300.000          -0.000 
2020-11-10 10:46:45.396         300.000          -0.000 
2020-11-10 10:46:46.396         300.000          -0.000 
2020-11-10 10:46:47.397         300.000          -0.000 
2020-11-10 10:46:48.398         300.000          -0.000 
2020-11-10 10:46:49.398         300.000          -0.000 
2020-11-10 10:46:50.399         300.000          -0.000 
2020-11-10 10:46:51.400         300.000          -0.000 
2020-11-10 10:46:52.400         300.000           0.000 
2020-11-10 10:46:53.401         300.000           0.000 
2020-11-10 10:46:54.402         300.000          -0.000 
2020-11-10 10:46:55.402         300.000          -0.000 
2020-11-10 10:46:56.403         300.000          -0.000 
2020-11-10 10:46:57.404         300.000          -0.000 
2020-11-10 10:46:58.404         300.000          -0.000 
2020-11-10 10:46:59.405         300.000          -0.000 
2020-11-10 10:47:00.406         300.000          -0.000 
2020-11-10 10:47:01.406         300.000          -0.000 
2020-11-10 10:47:02.407         300.000          -0.000 
2020-11-10 10:47:03.407         300.000          -0.000 
2020-11-10 10:47:04.408         300.000          -0.000 
2020-11-10 10:47:05.408         300.000          -0.000 
2020-11-10 10:47:06.409         300.000          -0.000 
2020-11-10 10:47:07.410         300.000          -0.000 
2020-11-10 10:47:08.410         300.000          -0.000 
2020-11-10 10:47:09.411         300.000          -0.000 
2020-11-10 10:47:10.411         300.000          -0.000 
2020-11-10 10:47:11.412         300.000          -0.000 
2020-11-10 10:47:12.413         300.000          -0.000 
2020-11-10 10:47:13.413         300.000           0.000 
2020-11-10 10:47:14.414         300.000          -0.000 
2020-11-10 10:47:15.414         300.000          -0.000 
2020-11-10 10:47:16.415         300.000          -0.000 
2020-11-10 10:47:17.416         300.000          -0.000 
2020-11-10 10:47:18.416         300.000          -0.000 
2020-11-10 10:47:19.417         300.000          -0.000 
2020-11-10 10:47:20.417         300.000           0.000 
2020-11-10 10:47:21.418         300.000           0.000 
2020-11-10 10:47:22.418         300.000           0.000 
2020-11-10 10:47:23.419         300.000           0.000 
2020-11-10 10:47:24.420         300.000           0.000 
2020-11-10 10:47:25.420         300.000           0.000 
2020-11-10 10:47:26.421         300.000           0.000 
2020-11-10 10:47:27.421         300.000           0.000 
2020-11-10 10:47:28.422         300.000          -0.000 
2020-11-10 10:47:29.422         300.000          -0.000 
2020-11-10 10:47:30.423         300.000          -0.000 
2020-11-10 10:47:31.424         300.000          -0.000 
2020-11-10 10:47:32.425         300.000          -0.000 
2020-11-10 10:47:33.425         300.000          -0.000 
2020-11-10 10:47:34.426         300.000          -0.000 
2020-11-10 10:47:35.427         300.000          -0.000 
2020-11-10 10:47:36.427         300.000          -0.000 
2020-11-10 10:47:37.428         300.000           0.000 
2020-11-10 10:47:38.428         300.000          -0.000 
2020-11-10 10:47:39.429         300.000           0.000 
2020-11-10 10:47:40.430         300.000           0.000 
2020-11-10 10:47:41.430         300.000          -0.000 
2020-11-10 10:47:42.431         300.000          -0.000 
2020-11-10 10:47:43.432         300.000          -0.000 
2020-11-10 10:47:44.432         300.000          -0.000 
2020-11-10 10:47:45.433         300.000          -0.000 
2020-11-10 10:47:46.434         300.000          -0.000 
2020-11-10 10:47:47.434         300.000           0.000 
2020-11-10 10:47:48.435         300.000           0.000 
2020-11-10 10:47:49.435         300.000           0.000 
2020-11-10 10:47:50.436         300.000           0.000 
2020-11-10 10:47:51.437         300.000           0.000 
2020-11-10 10:47:52.437         300.000           0.000 
2020-11-10 10:47:53.438         300.000          -0.000 
2020-11-10 10:47:54.438         300.000           0.000 
2020-11-10 10:47:55.439         300.000          -0.000 
2020-11-10 10:47:56.440         300.000           0.000 
2020-11-10 10:47:57.441         300.000           0.000 
2020-11-10 10:47:58.441         300.000          -0.000 
2020-11-10 10:47:59.442         300.000           0.000 
2020-11-10 10:48:00.442         300.000           0.000 
2020-11-10 10:48:01.443         300.000           0.000 
2020-11-10 10:48:02.444         300.000           0.000 
2020-11-10 10:48:03.444         300.000           0.000 
2020-11-10 10:48:04.445         300.000          -0.000 
2020-11-10 10:48:05.446         300.000          -0.000 
2020-11-10 10:48:06.446         300.000          -0.000 
2020-11-10 10:48:07.447         300.000          -0.000 
2020-11-10 10:48:08.448         300.000           0.000 
2020-11-10 10:48:09.448         300.000          -0.000 
2020-11-10 10:48:10.449         300.000          -0.000 
2020-11-10 10:48:11.449         300.000           0.000 
2020-11-10 10:48:12.450         300.000           0.000 
2020-11-10 10:48:13.451         300.000          -0.000 
2020-11-10 10:48:14.451         300.000          -0.000 
2020-11-10 10:48:15.452         300.000          -0.000 
2020-11-10 10:48:16.452         300.000           0.000 
2020-11-10 10:48:17.453         300.000           0.000 
2020-11-10 10:48:18.453         300.000           0.000 
2020-11-10 10:48:19.454         300.000           0.000 
2020-11-10 10:48:20.455         300.000          -0.000 
2020-11-10 10:48:21.455         300.000          -0.000 
2020-11-10 10:48:22.456         300.000          -0.000 
2020-11-10 10:48:23.456         300.000          -0.000 
2020-11-10 10:48:24.457         300.000          -0.000 
2020-11-10 10:48:25.458         300.000          -0.000 
2020-11-10 10:48:26.458         300.000          -0.000 
2020-11-10 10:48:27.459         300.000          -0.000 
2020-11-10 10:48:28.459         300.000          -0.000 
2020-11-10 10:48:29.460         300.000          -0.000 
2020-11-10 10:48:30.461         300.000          -0.000 
2020-11-10 10:48:31.461         300.000          -0.000 
2020-11-10 10:48:32.462         300.000          -0.000 
2020-11-10 10:48:33.462         300.000          -0.000 
2020-11-10 10:48:34.463         300.000          -0.000 
2020-11-10 10:48:35.463         300.000          -0.000 
2020-11-10 10:48:36.464         300.000          -0.000 
2020-11-10 10:48:37.465         300.000           0.000 
2020-11-10 10:48:38.465         300.000           0.000 
2020-11-10 10:48:39.466         300.000           0.000 
2020-11-10 10:48:40.466         300.000          -0.000 
2020-11-10 10:48:41.467         300.000          -0.000 
2020-11-10 10:48:42.468         300.000          -0.000 
2020-11-10 10:48:43.468         300.000          -0.000 
2020-11-10 10:48:44.469         300.000          -0.000 
2020-11-10 10:48:45.469         300.000          -0.000 
2020-11-10 10:48:46.470         300.000          -0.000 
2020-11-10 10:48:47.471         300.000          -0.000 
2020-11-10 10:48:48.471         300.000          -0.000 
2020-11-10 10:48:49.472         300.000          -0.000 
2020-11-10 10:48:50.473         300.000          -0.000 
2020-11-10 10:48:51.473         300.000          -0.000 
2020-11-10 10:48:52.474         300.000          -0.000 
2020-11-10 10:48:53.474         300.000          -0.000 
2020-11-10 10:48:54.475         300.000          -0.000 
2020-11-10 10:48:55.475         300.000          -0.000 
2020-11-10 10:48:56.476         300.000          -0.000 
2020-11-10 10:48:57.477         300.000          -0.000 
2020-11-10 10:48:58.477         300.000          -0.000 
2020-11-10 10:48:59.478         300.000          -0.000 
2020-11-10 10:49:00.478         300.000          -0.000 
2020-11-10 10:49:01.479         300.000          -0.000 
2020-11-10 10:49:02.480         300.000          -0.000 
2020-11-10 10:49:03.480         300.000          -0.000 
2020-11-10 10:49:04.481         300.000          -0.000 
2020-11-10 10:49:05.481         300.000          -0.000 
2020-11-10 10:49:06.482         300.000          -0.000 
2020-11-10 10:49:07.482         300.000          -0.000 
2020-11-10 10:49:08.483         300.000          -0.000 
2020-11-10 10:49:09.484         300.000          -0.000 
2020-11-10 10:49:10.484         300.000          -0.000 
2020-11-10 10:49:11.485         300.000          -0.000 
2020-11-10 10:49:12.486         300.000          -0.000 
2020-11-10 10:49:13.486         300.000          -0.000 
2020-11-10 10:49:14.487         300.000          -0.000 
2020-11-10 10:49:15.487         300.000          -0.000 
2020-11-10 10:49:16.488         300.000          -0.000 
2020-11-10 10:49:17.489         300.000          -0.000 
2020-11-10 10:49:18.489         300.000          -0.000 
2020-11-10 10:49:19.490         300.000          -0.000 
2020-11-10 10:49:20.490         300.000          -0.000 
2020-11-10 10:49:21.491         300.000          -0.000 
2020-11-10 10:49:22.492         300.000          -0.000 
2020-11-10 10:49:23.492         300.000          -0.000 
2020-11-10 10:49:24.493         300.000          -0.000 
2020-11-10 10:49:25.494         300.000          -0.000 
2020-11-10 10:49:26.494         300.000          -0.000 
2020-11-10 10:49:27.495         300.000          -0.000 
2020-11-10 10:49:28.495         300.000          -0.000 
2020-11-10 10:49:29.496         300.000          -0.000 
2020-11-10 10:49:30.496         300.000          -0.000 
2020-11-10 10:49:31.497         300.000          -0.000 
2020-11-10 10:49:32.498         300.000          -0.000 
2020-11-10 10:49:33.498         300.000          -0.000 
2020-11-10 10:49:34.499         300.000          -0.000 
2020-11-10 10:49:35.499         301.880           0.000 
2020-11-10 10:49:36.500         307.454           0.000 
2020-11-10 10:49:37.501         313.449           0.000 
2020-11-10 10:49:38.501         319.449           0.000 
2020-11-10 10:49:39.502         325.425           0.000 
2020-11-10 10:49:40.502         329.453           0.000 
2020-11-10 10:49:41.503         330.000           0.000 
2020-11-10 10:49:42.504         330.000           0.000 
2020-11-10 10:49:43.504         330.000           0.000 
2020-11-10 10:49:44.505         330.000           0.000 
2020-11-10 10:49:45.505         330.000           0.000 
2020-11-10 10:49:46.506         330.000           0.000 
2020-11-10 10:49:47.507         330.000           0.000 
2020-11-10 10:49:48.507         330.000           0.000 
2020-11-10 10:49:49.508         330.000           0.000 
2020-11-10 10:49:50.508         330.000           0.000 
2020-11-10 10:49:51.509         330.000           0.000 
2020-11-10 10:49:52.509         330.000           0.000 
2020-11-10 10:49:53.510         330.000           0.000 
2020-11-10 10:49:54.510         330.000           0.000 
2020-11-10 10:49:55.511         330.000           0.000 
2020-11-10 10:49:56.512         330.000           0.000 
2020-11-10 10:49:57.512         330.000           0.000 
2020-11-10 10:49:58.513         330.000           0.000 
2020-11-10 10:49:59.513         330.000           0.000 
2020-11-10 10:50:00.514         330.000           0.000 
2020-11-10 10:50:01.515         330.000           0.000 
2020-11-10 10:50:02.515         330.000           0.000 
2020-11-10 10:50:03.516         330.000           0.000 
2020-11-10 10:50:04.516         330.000           0.000 
2020-11-10 10:50:05.517         330.000           0.000 
2020-11-10 10:50:06.517         330.000           0.000 
2020-11-10 10:50:07.518         330.000           0.000 
2020-11-10 10:50:08.519         330.000           0.000 
2020-11-10 10:50:09.519         330.000           0.000 
2020-11-10 10:50:10.520         330.000           0.000 
2020-11-10 10:50:11.520         330.000           0.000 
2020-11-10 10:50:12.521         330.000           0.000 
2020-11-10 10:50:13.522         330.000           0.000 
2020-11-10 10:50:14.522         330.000           0.000 
2020-11-10 10:50:15.523         330.000           0.000 
2020-11-10 10:50:16.523         330.000           0.000 
2020-11-10 10:50:17.524         330.000           0.000 
2020-11-10 10:50:18.525         330.000           0.000 
2020-11-10 10:50:19.525         330.000           0.000 
2020-11-10 10:50:20.526         330.000           0.000 
2020-11-10 10:50:21.526         330.000           0.000 
2020-11-10 10:50:22.527         330.000           0.000 
2020-11-10 10:50:23.528         330.000           0.000 
2020-11-10 10:50:24.528         330.000           0.000 
2020-11-10 10:50:25.529         330.000           0.000 
2020-11-10 10:50:26.529         330.000           0.000 
2020-11-10 10:50:27.530         330.000           0.000 
2020-11-10 10:50:28.531         330.000           0.000 
2020-11-10 10:50:29.531         330.000           0.000 
2020-11-10 10:50:30.532         330.000           0.000 
2020-11-10 10:50:31.533         330.000           0.000 
2020-11-10 10:50:32.533         330.000           0.000 
2020-11-10 10:50:33.534         330.000           0.000 
2020-11-10 10:50:34.534         330.000           0.000 
2020-11-10 10:50:35.535         330.000           0.000 
2020-11-10 10:50:36.536         330.000           0.000 
2020-11-10 10:50:37.536         330.000           0.000 
2020-11-10 10:50:38.537         330.000           0.000 
2020-11-10 10:50:39.537         330.000           0.000 
2020-11-10 10:50:40.538         330.000           0.000 
2020-11-10 10:50:41.539         330.000           0.000 
2020-11-10 10:50:42.539         330.000           0.000 
2020-11-10 10:50:43.540         330.000           0.000 
2020-11-10 10:50:44.540         330.000           0.000 
2020-11-10 10:50:45.541         330.000           0.000 
2020-11-10 10:50:46.541         330.000           0.000 
2020-11-10 10:50:47.542         330.000           0.000 
2020-11-10 10:50:48.543         330.000           0.000 
2020-11-10 10:50:49.543         330.000           0.000 
2020-11-10 10:50:50.544         330.000           0.000 
2020-11-10 10:50:51.544         330.000           0.000 
2020-11-10 10:50:52.545         330.000           0.000 
2020-11-10 10:50:53.546         330.000           0.000 
2020-11-10 10:50:54.546         330.000           0.000 
2020-11-10 10:50:55.547         330.000           0.000 
2020-11-10 10:50:56.547         330.000           0.000 
2020-11-10 10:50:57.548         330.000           0.000 
2020-11-10 10:50:58.549         330.000           0.000 
2020-11-10 10:50:59.549         330.000           0.000 
2020-11-10 10:51:00.550         330.000           0.000 
2020-11-10 10:51:01.551         330.000           0.000 
2020-11-10 10:51:02.551         330.000           0.000 
2020-11-10 10:51:03.552         330.000           0.000 
2020-11-10 10:51:04.552         330.000           0.000 
2020-11-10 10:51:05.553         330.000           0.000 
2020-11-10 10:51:06.554         330.000           0.000 
2020-11-10 10:51:07.554         330.000           0.000 
2020-11-10 10:51:08.555         330.000           0.000 
2020-11-10 10:51:09.555         330.000           0.000 
2020-11-10 10:51:10.556         330.000           0.000 
2020-11-10 10:51:11.557         330.000           0.000 
2020-11-10 10:51:12.557         330.000           0.000 
2020-11-10 10:51:13.558         330.000           0.000 
2020-11-10 10:51:14.558         330.000           0.000 
2020-11-10 10:51:15.559         330.000           0.000 
2020-11-10 10:51:16.560         330.000           0.000 
2020-11-10 10:51:17.560         330.000           0.000 
2020-11-10 10:51:18.561         330.000           0.000 
2020-11-10 10:51:19.561         330.000           0.000 
2020-11-10 10:51:20.562         330.000           0.000 
2020-11-10 10:51:21.563         330.000           0.000 
2020-11-10 10:51:22.563         330.000           0.000 
2020-11-10 10:51:23.564         330.000           0.000 
2020-11-10 10:51:24.564         330.000           0.000 
2020-11-10 10:51:25.565         330.000           0.000 
2020-11-10 10:51:26.565         330.000           0.000 
2020-11-10 10:51:27.566         330.000           0.000 
2020-11-10 10:51:28.566         330.000           0.000 
2020-11-10 10:51:29.567         330.000           0.000 
2020-11-10 10:51:30.568         330.000           0.000 
2020-11-10 10:51:31.568         330.000           0.000 
2020-11-10 10:51:32.569         330.000           0.000 
2020-11-10 10:51:33.569         330.000           0.000 
2020-11-10 10:51:34.570         330.000           0.000 
2020-11-10 10:51:35.570         330.000           0.000 
2020-11-10 10:51:36.571         330.000           0.000 
2020-11-10 10:51:37.572         330.000           0.000 
2020-11-10 10:51:38.572         330.000           0.000 
2020-11-10 10:51:39.573         330.000           0.000 
2020-11-10 10:51:40.573         330.000           0.000 
2020-11-10 10:51:41.574         330.000           0.000 
2020-11-10 10:51:42.575         330.000           0.000 
2020-11-10 10:51:43.575         330.000           0.000 
2020-11-10 10:51:44.576         330.000           0.000 
2020-11-10 10:51:45.576         330.000           0.000 
2020-11-10 10:51:46.577         330.000           0.000 
2020-11-10 10:51:47.578         330.000           0.000 
2020-11-10 10:51:48.578         330.000           0.000 
2020-11-10 10:51:49.579         330.000           0.000 
2020-11-10 10:51:50.579         330.000           0.000 
2020-11-10 10:51:51.580         330.000           0.000 
2020-11-10 10:51:52.581         330.000           0.000 
2020-11-10 10:51:53.581         330.000           0.000 
2020-11-10 10:51:54.582         330.000           0.000 
2020-11-10 10:51:55.582         330.000           0.000 
2020-11-10 10:51:56.583         330.000           0.000 
2020-11-10 10:51:57.583         330.000           0.000 
2020-11-10 10:51:58.584         330.000           0.000 
2020-11-10 10:51:59.585         330.000           0.000 
2020-11-10 10:52:00.585         330.000           0.000 
2020-11-10 10:52:01.586         330.000           0.000 
2020-11-10 10:52:02.586         330.000           0.000 
2020-11-10 10:52:03.587         330.000           0.000 
2020-11-10 10:52:04.587         330.000           0.000 
2020-11-10 10:52:05.588         330.000           0.000 
2020-11-10 10:52:06.589         330.000           0.000 
2020-11-10 10:52:07.589         330.000           0.000 
2020-11-10 10:52:08.590         330.000           0.000 
2020-11-10 10:52:09.590         330.000           0.000 
2020-11-10 10:52:10.591         330.000           0.000 
2020-11-10 10:52:11.592         330.000           0.000 
2020-11-10 10:52:12.592         330.000           0.000 
2020-11-10 10:52:13.593         330.000           0.000 
2020-11-10 10:52:14.593         330.000           0.000 
2020-11-10 10:52:15.594         330.000           0.000 
2020-11-10 10:52:16.595         330.000           0.000 
2020-11-10 10:52:17.595         330.000           0.000 
2020-11-10 10:52:18.596         330.000           0.000 
2020-11-10 10:52:19.596         330.000           0.000 
2020-11-10 10:52:20.597         330.000           0.000 
2020-11-10 10:52:21.598         330.000           0.000 
2020-11-10 10:52:22.598         330.000           0.000 
2020-11-10 10:52:23.599         330.000           0.000 
2020-11-10 10:52:24.602         330.000           0.000 
2020-11-10 10:52:25.603         330.000           0.000 
2020-11-10 10:52:26.603         330.000           0.000 
2020-11-10 10:52:27.604         330.000           0.000 
2020-11-10 10:52:28.604         330.000           0.000 
2020-11-10 10:52:29.605         330.000           0.000 
2020-11-10 10:52:30.605         330.000           0.000 
2020-11-10 10:52:31.606         330.000           0.000 
2020-11-10 10:52:32.607         330.000           0.000 
2020-11-10 10:52:33.607         330.000           0.000 
2020-11-10 10:52:34.608         330.000           0.000 
2020-11-10 10:52:35.609         330.000           0.000 
2020-11-10 10:52:36.609         330.000           0.000 
2020-11-10 10:52:37.610         330.000           0.000 
2020-11-10 10:52:38.610         330.000           0.000 
2020-11-10 10:52:39.611         330.000           0.000 
2020-11-10 10:52:40.612         330.000           0.000 
2020-11-10 10:52:41.612         330.000           0.000 
2020-11-10 10:52:42.613         330.000           0.000 
2020-11-10 10:52:43.613         330.000           0.000 
2020-11-10 10:52:44.614         330.000           0.000 
2020-11-10 10:52:45.614         330.000           0.000 
2020-11-10 10:52:46.615         330.000           0.000 
2020-11-10 10:52:47.615         330.000           0.000 
2020-11-10 10:52:48.618         330.000           0.000 
2020-11-10 10:52:49.619         330.000           0.000 
2020-11-10 10:52:50.619         330.000           0.000 
2020-11-10 10:52:51.620         330.000           0.000 
2020-11-10 10:52:52.620         330.000           0.000 
2020-11-10 10:52:53.621         330.000           0.000 
2020-11-10 10:52:54.622         330.000           0.000 
2020-11-10 10:52:55.622         330.000           0.000 
2020-11-10 10:52:56.623         330.000           0.000 
2020-11-10 10:52:57.623         330.000           0.000 
2020-11-10 10:52:58.624         330.000           0.000 
2020-11-10 10:52:59.624         330.000           0.000 
2020-11-10 10:53:00.625         330.000           0.000 
2020-11-10 10:53:01.626         330.000           0.000 
2020-11-10 10:53:02.626         330.000           0.000 
2020-11-10 10:53:03.627         330.000           0.000 
2020-11-10 10:53:04.627         330.000           0.000 
2020-11-10 10:53:05.628         330.000           0.000 
2020-11-10 10:53:06.629         330.000           0.000 
2020-11-10 10:53:07.629         330.000           0.000 
2020-11-10 10:53:08.630         330.000           0.000 
2020-11-10 10:53:09.630         330.000           0.000 
2020-11-10 10:53:10.631         330.000           0.000 
2020-11-10 10:53:11.632         330.000           0.000 
2020-11-10 10:53:12.632         330.000           0.000 
2020-11-10 10:53:13.633         330.000           0.000 
2020-11-10 10:53:14.634         330.000           0.000 
2020-11-10 10:53:15.634         330.000           0.000 
2020-11-10 10:53:16.635         330.000           0.000 
2020-11-10 10:53:17.635         330.677           0.000 
2020-11-10 10:53:18.636         335.361           0.000 
2020-11-10 10:53:19.637         341.348           0.000 
2020-11-10 10:53:20.637         347.348           0.000 
2020-11-10 10:53:21.638         353.347           0.000 
2020-11-10 10:53:22.639         358.541           0.000 
2020-11-10 10:53:23.639         359.969           0.000 
2020-11-10 10:53:24.640         360.000           0.000 
2020-11-10 10:53:25.640         360.000           0.000 
2020-11-10 10:53:26.641         360.000           0.000 
2020-11-10 10:53:27.642         360.000           0.000 
2020-11-10 10:53:28.642         360.000           0.000 
2020-11-10 10:53:29.643         360.000           0.000 
2020-11-10 10:53:30.644         360.000           0.000 
2020-11-10 10:53:31.644         360.000           0.000 
2020-11-10 10:53:32.645         360.000           0.000 
2020-11-10 10:53:33.645         360.000           0.000 
2020-11-10 10:53:34.646         360.000           0.000 
2020-11-10 10:53:35.647         360.000           0.000 
2020-11-10 10:53:36.647         360.000           0.000 
2020-11-10 10:53:37.648         360.000           0.000 
2020-11-10 10:53:38.649         360.000           0.000 
2020-11-10 10:53:39.649         360.000           0.000 
2020-11-10 10:53:40.650         360.000           0.000 
2020-11-10 10:53:41.650         360.000           0.000 
2020-11-10 10:53:42.651         360.000           0.000 
2020-11-10 10:53:43.652         360.000           0.000 
2020-11-10 10:53:44.652         360.000           0.000 
2020-11-10 10:53:45.653         360.000           0.000 
2020-11-10 10:53:46.653         360.000           0.000 
2020-11-10 10:53:47.654         360.000           0.000 
